"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"14",89.9274108325142,91.8113144666188,78.2039846004813,98.0818802982674,92.5435097239121,84.4197519739433,90.6206799186364,92.9822262714304,86.1524788100245,92.687991274065,87.3728918396544,87.7189396067639,86.3874891104286,92.3776789871622,96.8538070539391,87.4499718763687,79.7835700032176,89.7474234900571
"15",90.8954715260009,89.7362306110026,81.9299715816173,96.3457848958305,87.6083111471244,89.3397339744998,88.7678988238305,95.0456055075007,87.8419688320772,91.8084201895722,85.6044622011117,87.9345812824755,88.2154121350922,91.3355535029992,93.2491155298185,88.1133055003153,82.0392540074606,88.5421332134006
"16",90.9376561287087,90.490757576628,80.4175801628312,94.7034757125553,84.8185357322033,92.2217593162261,88.6432105615664,90.2555993524874,88.4586111417549,94.6154622329651,85.1965421311431,92.480029407674,91.6162826493696,95.5128265793094,85.5028651488638,92.7115322635185,87.2178512401088,88.8392555895915
"17",88.9194849844409,86.3265409610082,83.39378008227,91.4920476376906,82.5923693069415,91.9836529075951,87.6025687097341,85.9494507420743,86.7921069909361,94.1587976114668,87.8501688091931,92.6553613167537,92.6977540447428,92.8923807883897,86.6168879167352,94.0169159241085,88.6728312427003,87.2767113769434
"18",88.8945889460352,88.5418139077402,82.2200911401362,92.2364872257275,87.3163192405017,93.9096107179002,88.6924329925888,85.3289368969597,89.5701099202336,94.5278284704995,89.5244422126042,90.375724018461,91.3015867399072,89.6631203014438,87.0598098219815,93.9477263047372,90.6777274258443,85.799304162634
"19",88.8677194469713,89.9828853222523,85.5794381426836,95.0729903512863,87.6277793539673,93.5889225900926,88.5566546292354,86.6845686983386,89.2121454606251,92.7875214394453,89.3751544843784,90.1386269123427,85.756917160268,86.4686592253439,91.4765307409039,96.8569795189004,90.6921269840681,86.2205748070501
"20",89.8383686314801,94.0395557215001,86.3831560357535,97.6099940486241,87.963219227043,91.3109580535358,86.4537394780083,83.739517036731,89.2354119257143,94.9458938007918,87.6649074674817,89.729499661183,81.9415560646483,89.7375029780059,93.6672067943637,92.7436502779334,89.0972741872686,83.867362198596
"21",88.7949588124623,90.9867524403962,88.123993130425,97.5086605913738,85.3955447067985,88.9624226411606,86.5693189996573,85.7293805940886,88.1883285513949,93.2324488559015,86.4938728862013,92.5021877331047,81.7470238540654,91.2041698672443,93.0122069085017,88.591905322767,90.6406982925345,82.0194134255292
"22",83.8317311411457,85.7802975495494,84.8154809367173,90.8691488997625,82.850567934463,92.1172862881337,86.1169116127098,85.2908602859326,86.8899695184868,91.0434966205617,84.3290781337496,90.8742092342941,81.295701589775,89.2039713366795,89.2612871061316,87.5721462913258,87.6704089118273,81.5258147226802
"23",87.0235127286933,90.9684747808503,91.1882047340921,95.7429512475312,84.2429019165965,90.4671168334015,85.0707479692007,85.7397404555118,88.2390891525685,89.5048652290512,79.0090719825878,91.2503517177752,81.6463282076212,91.8960508482064,91.1366803790498,90.3304790203082,84.099769487649,81.1176970496196
"24",88.0389417661884,92.0621482061455,93.1716137463393,90.7360713237194,88.1375781713052,87.7668952715393,81.0195439740231,89.7403711088465,89.0041970438288,86.0496709911088,80.545196135592,88.971210085904,85.9907297578747,95.4139830446287,90.7010656847651,93.5695595818007,82.6335893284392,84.6888422182517
"25",89.0276757938166,92.4561739034537,92.9299222277867,84.8370104421158,84.6880689576264,86.6873472923951,80.6787155162475,92.467453834923,87.3539609466077,85.1564370153275,83.4874439775455,86.6132046400842,86.1900343487924,93.7844516294574,91.3114317604899,94.926750527909,83.9679068894018,85.6730987058655
"26",89.1899779566762,88.5852430257494,93.1721702822454,80.2776274945769,87.3119413472103,90.1710192483061,87.4664381336136,94.5661151432643,93.5852143827197,89.2674698459918,88.1273489424496,89.6118125798166,89.0203035872767,94.8313006906544,90.5645515574149,97.9580465530049,87.5325047132308,86.1924128483236
"27",91.1944370680581,90.3235047360229,92.9648976311741,81.2985227838729,88.7288083024641,88.6811471247463,89.2287418183583,91.5911824462979,95.5864459298411,92.4569658772409,88.0040150605424,89.2224807330558,92.8916316271219,95.7464802517192,92.8880354975571,97.6697881573214,86.1692708522313,86.9321507619119
"28",91.2036913160033,84.0203379926265,96.4899566566938,87.9943584294641,91.3161597691343,88.8045375046999,88.1484207833012,87.8118637634062,96.3910404567649,96.4682684245527,90.9446337647991,90.5777603413349,92.3163061556825,95.2010418178597,94.1927292617174,96.7153535097751,83.2839156937614,91.3193548982299
"29",89.1322374103353,84.6616907260229,92.3895731572796,88.8319291637066,85.2082414805443,90.9526774409871,89.005062616349,88.489048177036,91.7669227058649,94.8462481200573,87.8140515463979,90.3463767685441,88.3992774724755,90.0264622444976,91.5376315156076,98.0996689121816,85.2087768606974,90.3221764106897
"30",88.0012033890586,86.3575515765153,91.5428131426696,88.6915722668982,86.9393446064577,89.9578929900338,86.9730463712707,85.744368270448,85.4792060112303,91.7365383070076,87.2415996897492,92.4911738934936,86.5127468776824,92.4590953621784,92.1036931764098,95.6979055411582,86.665831943795,86.6129711573096
"31",71.8402631103973,72.3822939121973,79.5824709418555,75.8035502168245,78.6000794619044,80.3245573779366,79.2179379811255,84.0606793954966,77.9020640533519,91.1056260692648,90.7686360564982,90.3563858874428,83.1822583972279,94.9405382514387,94.9100785633718,95.6803113822931,86.9304644448339,81.1608827133313
"32",79.8577385566259,89.7435031902143,97.406528422625,83.3447369892168,83.4412164121754,84.3040138406052,82.4257205909232,83.9382178737514,78.3387159766609,88.5546270606518,86.7483498879896,86.5971958066959,83.0643305327808,94.4826577377829,95.3930682356462,89.6068679841964,83.7262813263188,86.8629390563198
"33",83.9307907271775,91.7540947478122,99.808481693752,86.8383949170133,83.8046092981813,89.6487626242131,81.9469873333761,86.8912263948244,78.5702242844505,91.0338737562686,88.0314544429701,85.8932017432646,85.3073509394793,91.980994005503,87.3155315058374,89.6002945935733,84.093633256645,81.9032042829476
"34",88.0460114042223,89.8174181521339,101.173685061901,86.7672672847958,88.2147339713874,94.0902930159499,85.6629740075453,90.5869285464322,84.306099578432,93.8482549908733,90.6570704842949,89.7022601480985,82.9541893466774,88.0192437867284,96.4934289984489,97.5360183616582,86.5834154104519,81.9866970287108
"35",88.9426603939108,87.1264165483083,95.0640393093192,88.3594339660554,89.4598327404206,96.5274723744519,88.1494335184015,93.5670932984203,88.5958135808237,97.6892063409654,93.973910112514,91.632095724011,88.0283677414969,90.5234149605956,96.9188650566221,92.6914271545034,84.558835616435,83.6661901893058
"36",87.8440035594967,85.3440109734263,91.3913112481225,89.3915137430981,88.9562995081475,95.4224085361883,87.0509675133936,95.6909038298636,93.0695504061106,99.3754886849358,96.5492437756898,91.1881822730332,90.7465782683754,92.9792728685492,88.3102283687419,92.035268854108,91.5831510960117,89.3147768249057
"37",83.7907994040856,84.0882010760694,86.9240343140573,87.4866451624793,85.9016453838708,91.079549885601,84.1110013150361,91.2215101693458,88.6043414863722,96.3922458566179,94.4149996164824,90.7892341171386,91.1100699074041,91.8529346873147,92.1861270340824,88.5234686680871,87.0229955748554,87.7298378855147
"38",83.7354661826741,86.9627793209939,89.8941517394665,88.2653094212719,83.2381028832238,94.1791075361081,79.8723246954537,84.9920943347254,85.8732005628526,89.8322740876335,97.7222305710763,93.1548247708405,88.861476275497,92.5084809207737,92.0777189766154,86.3982134008594,87.0848552686609,89.3795802211889
"39",79.8692069728016,83.9647040217524,87.4013870059856,86.1241700402246,81.7373036771181,87.0421411013904,81.3345417216763,81.1012119019464,81.8292526710656,95.3044371750868,97.5502356694041,91.2860417891795,89.800457837319,91.1810525309653,92.956640912419,85.2071229023406,88.6131305626373,94.1795020778882
"40",72.8795994793348,77.6931577172183,83.3575440977577,82.1971718312542,80.5338390042323,81.8910209752378,78.90540550111,78.4923973787519,79.6790438895697,94.3061439207974,97.5944739438519,87.2023539708959,91.0012293498463,92.096007041412,93.3999417469972,88.5431166489587,82.8537218595416,91.7216810118624
"41",79.8676995751562,87.988500723498,95.1691743595309,95.1809485540652,85.8914777864051,84.8592579538778,83.5091291148084,81.3580021660014,79.8872426485352,90.708135726851,97.6492464666344,83.0105201328938,90.1342954840823,91.3265348745332,90.1381491309697,87.928765515125,86.3239107825925,89.1200992197524
"42",85.8325586392845,93.808639168972,97.6301806816707,101.775579436061,90.7379595369377,88.8659537993175,87.0768138294916,77.4131619462418,84.2542702073889,96.6705884308365,100.605958710934,82.9144744157303,91.1285541100023,92.3872824432651,92.5404622688008,86.11283294201,87.3105323747539,85.7003863812576
"43",87.8447802876631,92.1951655142599,98.1379847409433,95.6159564223771,90.6894971292664,91.8965883587282,87.7768737860603,81.9468925882405,86.291534288835,91.3925769168764,100.565507262083,84.4462638498569,89.8542479645076,88.714308556197,88.9152186413075,82.1224407222561,87.0076797962547,82.2138331628112
"44",87.8766571174715,87.027314889419,99.6877521428034,92.5217800492883,89.3784233143288,92.1047483532123,84.2220994969506,83.3332721916925,89.1121053959787,87.5242726818075,94.9258109895604,86.0340621421182,91.0594443353326,97.0965912637484,95.591554892319,87.1450506295686,89.8119378117927,85.9545740662231
"45",87.0426991947555,85.4600311116854,95.8548466813536,89.2570241511144,83.7977950261279,93.671992667067,87.3433287572227,80.453899977856,90.1923380173751,86.9631692570875,103.895826406083,85.9981991399389,94.5124292087827,100.009768911346,96.5673537510553,90.410926091754,88.8640081690807,83.2654216096546
"46",88.166625389266,83.1244612611516,99.5479082834081,89.5404490717104,87.1378772355433,90.7770270708298,88.7625696867743,81.689648399353,90.0908606354472,87.4222091784037,101.000544215771,85.9253916215107,93.673913677007,95.3421495980551,98.4436875944957,90.4884581889409,86.0743177773553,83.4084103660313
"47",91.2656249818199,85.4041123218143,99.3530828616941,96.1039487631502,87.9675911979689,93.1105509499251,93.5573958130046,83.8029508615955,93.3913401784786,87.2646468829601,103.251023320302,87.3958094903415,91.6875234842559,92.2999028613404,92.8662838849763,89.4880542825554,81.4532625194211,88.8866802198439
"48",91.238690890226,85.9099522655404,94.9652808497663,97.7958443661253,90.3341509684736,92.0064051211685,90.1016667809894,86.4161600876671,93.2111523049055,91.0832691788159,103.319039684962,87.7620031600985,90.3661907467872,91.9180568117976,92.4296646445923,92.2816946032282,72.7779620464322,90.6630613045231
"49",89.1010277208406,82.8972608206273,94.9343820026676,98.2742665420158,90.7822430725345,91.3205135604007,89.9034844992181,86.8692040873574,91.8672067846779,88.8233849717373,103.976765563606,86.9468191527698,89.5948858578466,93.1084125119461,94.1141275177264,90.9465998577101,70.2818507712353,95.5803919707041
"50",88.9810507113041,85.4180518601118,96.8844890056054,99.5951088494956,90.3269698182312,90.9976128740942,88.2968321418015,85.0470662394733,90.3920564739084,88.0985428518044,99.5685624677135,86.7142502249857,89.8616587326976,94.7492898469004,95.2024116688208,89.7610399914774,75.1734674300953,92.283954102399
"51",87.9709903029189,87.2564666778261,93.4243654837684,94.9857906306564,83.5610418058176,87.3595414604406,86.8930873966457,84.7780881906078,86.5914088346184,86.5004304326878,96.4854149858099,89.3230968825568,89.9678868745889,92.5999268209303,95.923969682631,85.6712034393524,79.7393543687594,88.1090406147153
"52",82.0579000545982,76.5687289092445,88.0041119696495,95.0242938134926,82.0828637335657,88.4025392458529,84.3962596663429,84.9333173860829,86.7187370501706,87.6390710506183,92.4417226502251,87.5679372445482,85.9168551725898,90.7593446876379,92.3714415683842,83.9185350410255,82.8412681468504,88.4531470573618
"53",79.1646097528711,78.3399030060204,86.9237109946212,87.3049123706525,84.4734251278053,89.7764794229199,84.5782614346736,81.097317849949,90.3556695790559,87.9210904351559,93.8597984292737,84.1727210506259,85.4538176118472,89.7470600294422,91.356471917717,85.4962526191488,81.5247073463095,89.5872275006422
"54",81.1073805273148,85.9058845971789,90.0854733380539,86.2611532354652,88.31733446392,89.710793375008,86.6898839415929,82.84944038886,91.5370009599757,86.0762832695303,98.2105524404956,79.4872380439773,81.86826488413,88.7100781404671,91.7004280328725,80.1023507869709,82.914273639833,88.9820338143384
"55",82.1256703433805,87.7422412051545,91.0500304258785,85.9268591686094,87.5527394590837,93.627678659407,88.1747410613556,82.543040015173,88.3319833451204,86.5043100722895,96.8496060970005,77.2978359505031,81.519539857441,92.8165615242019,91.8307367703096,85.1284028243571,85.9575207528366,88.1257324185176
"56",84.0276356841714,90.0469199813167,86.1683799177346,93.4304134093205,93.097342602519,93.6014134083254,88.6331911879761,84.9695103175841,84.3498772321256,83.0558148801023,95.5423267705463,80.7623423538505,82.3935983623529,89.015264342893,91.0595805008057,84.8009417937686,83.7430284595293,87.0485812362776
"57",87.0404988349211,93.2621318248531,86.151960975862,97.0489706874289,94.3988751974243,95.1830398351965,90.3328287395104,84.9571405102568,86.8554496914771,86.4582219555308,96.935724615284,80.3942589914371,87.9315518086031,91.2119318821863,95.5639193944754,86.6641231095547,84.9719959263622,87.2663197612611
"58",90.1710378316601,95.1581811632337,90.2669501735983,93.992877636595,94.2515774454566,92.6792900168382,91.0484123177884,87.1429297660872,86.5637123219476,89.44756322503,95.3675724851196,82.8241807144131,88.8544278033641,88.3700837119975,95.8555848262908,86.2660190843539,80.8830126054497,85.857694738056
"59",90.2916749103538,91.5326545408792,90.0082644100236,93.1896752352409,94.5313610652652,87.1670338714996,91.007686960653,88.4814622042308,87.1356086479186,89.3713770478675,92.0783583043658,82.8435602859167,88.399336651216,90.1575364051479,95.9569726237488,89.1571732598966,81.9467973120847,85.5486917276998
"60",91.2692659842675,91.7498402255163,91.7472058441053,94.0821527091228,87.4599258393789,87.8449503956921,95.0635326083478,92.1227938447284,87.6545634875653,90.6973500426088,90.1966804779183,86.0059622645346,81.1442653291572,93.7330000222811,99.7489828100159,86.194415327628,91.864399531729,92.2066175320671
"61",91.2417040253898,92.6754384072153,91.2378233728155,92.849912799228,86.0372162639674,82.9391522458812,90.0595026429859,88.5381820784231,86.5496152734178,91.0805249754217,89.755785300325,88.2567982468408,84.0862301419256,85.4203595563437,95.1997248120606,86.0124092315048,90.5250315061554,89.8697093478582
"62",84.2561825117034,86.7314969132346,85.8474470028057,84.3237235205738,79.2173146146295,77.8499545131717,87.4672834089869,87.639387230999,85.0165332949731,88.9040300358476,87.6725747178335,86.9186600909499,79.3456950778656,84.5323762930028,92.3594663658904,83.5433137786839,92.279488274008,92.9595361685741
"63",80.5406762278114,83.9093028546197,79.3153155643803,82.6223132995365,76.5501958172059,73.2635997923364,86.3275305855846,85.2085073358323,82.4830729367944,81.4002647276949,87.295638895514,87.904035617906,77.8436507589359,84.3011969660848,89.2115824420874,85.3428798618782,89.2120055506488,89.4851901566239
"64",77.7760145250717,79.4340964221746,78.7189239992206,75.2846038128901,75.5429484035009,75.9282333223821,82.3993851445209,78.8623083753154,80.5401672541324,81.1059213734148,82.9224831889145,82.0086619986361,73.9897626949056,91.0614563425266,94.9109544585696,89.9166543164535,89.3852661377018,88.1574797999479
"65",102.529652225831,93.0793793203911,92.6793079134054,80.4660956599123,75.9099459714916,81.1601047064167,84.710999153587,79.3743955919405,85.0757170681099,82.9223513062526,81.1956352510082,83.4230910896616,75.4344638275995,89.6541889870937,94.6700880668589,88.3421076661945,84.5616255176873,90.0832405091274
"66",93.2578547003338,79.4410895370954,89.2017829388808,85.7110185624997,77.9408307569299,91.974040754529,90.968660021738,83.6380053929734,89.016467973604,85.6522762652271,86.9273291237037,84.0266658234071,78.7330968819182,92.5066449960347,93.8611634371974,82.3847506476936,83.4706885180491,86.6644229626487
"67",88.7307555349643,90.0974039626085,93.7155137349873,88.2250440398931,79.709259703958,95.274186574258,88.7853978909602,82.6943735300713,87.2408472988624,87.3134878345665,88.2168766431222,82.8221895829159,80.4535602219755,85.8350419919048,85.4587460428744,80.4422088454654,90.758001797724,85.9724506776478
"68",85.9223040064374,93.7111605579889,97.0728990024221,84.8115399419475,84.0508365278367,90.2378502506934,83.0621684118966,79.548882723103,79.4482901312309,82.2705447945412,87.7490012246966,84.3931140302222,79.9689728688888,83.6735524905244,80.6231275990412,83.4174247162712,89.1491726751957,87.4714684842301
"69",83.6247506717925,92.3713352722204,98.6290100141108,73.698981860305,90.0034725905618,92.8227096640392,77.5735607468819,82.9518086639198,83.2209710144694,86.5034200185192,86.5905453653918,87.0223033237324,83.9338581492891,87.399861941087,76.434456073015,83.1029581120838,88.5513846835438,89.9115031497847
"70",85.1306473006784,91.0234932584348,94.0853563564074,69.7576547712501,92.7193395195497,93.6644303515329,78.8741467227678,89.2064951414894,82.9952137748706,82.8258809517829,88.0957786285497,90.2776666427847,85.4469964359318,91.537710462565,72.961029148624,92.0571960791149,88.8838010517536,91.2183714116743
"71",88.9418434897652,90.1336410234699,90.3858855345496,69.6555592229273,85.5777190612161,88.0071081438507,80.6422293161757,79.4037131622346,89.3427794860162,86.821100927178,91.2521567117438,92.9291033105794,88.157600915008,93.0087744277317,73.0192475041733,91.4795187563869,91.1302335856525,86.9685347113036
"72",79.3049886424733,77.9246289369655,79.0727415675462,77.3983585077196,85.9241930554171,90.5210774135625,82.3279436965088,82.1069265870948,86.5033314683096,83.8642358268121,90.3375931545995,90.5414964325521,86.4859871313929,92.7766869737898,78.7092478161837,86.336219792014,91.9318026744862,86.1753545736865
"73",81.6791676095287,79.790462451949,86.2153394535859,80.9351789546353,88.2045281323569,92.7500400730841,79.3810559661792,83.2281994697058,84.6508766629567,84.6613392172222,89.2050522664539,88.2750914677279,82.0111045173945,92.8086710651389,81.7090562461734,84.3440566118255,89.75111091312,86.159515458408
"74",83.8028295089366,82.8115279643247,89.13131671517,84.5698264787487,88.9055981016073,94.8423286638867,79.0736019260227,83.262605401862,83.154124149255,83.8748911590828,88.4064527503011,83.9064509616215,78.2465552042062,98.0568430013111,84.9004187822323,83.5652973207375,89.061027260927,88.675877062836
"75",75.5387117987494,75.8388913493242,82.0632107814566,81.0573870681964,82.3362258720948,89.5019332268069,76.1314053306957,78.812099083148,82.2823720408891,80.6854466200314,82.6209704914822,82.5538579782076,76.9802482680094,89.0522718628183,84.1758777702523,80.5538078135234,88.778334742892,89.2904689493092
"76",83.7475993859682,83.3835800251673,81.9277075438089,82.3833769266596,80.5829475424967,78.5110684427067,82.0179293130076,78.3047997224845,85.2747174860181,73.0183045337363,87.1282397609369,85.8921960549358,79.6973122083095,87.9006323040721,89.208579553003,82.2946770271709,89.3157551908178,87.6494373925946
"77",93.2836068733554,91.2703924736893,88.9872981415423,87.4316331446928,84.3516615452113,76.0299768149517,82.7704506021353,79.3185757464961,85.9214825235473,76.8346391342802,82.3143096432694,87.4276950927803,79.197723860896,87.1279786715544,88.370647415917,79.4247026299545,82.7576255751963,81.4277857406172
"78",85.8070891222805,85.9856289407987,87.6530353860218,80.2017387981917,77.6310210069321,84.5275388980357,79.2853522735726,73.1008146282585,88.3847809888478,78.4165646807911,80.3112022829534,79.5086934144997,78.2722830331663,89.5305447263233,86.0063111722412,80.584052776626,79.5852161874155,78.2575168654488
"79",87.2264675014291,87.4031597646254,83.1907412293188,77.5278882585254,77.9170548515905,88.3047467496465,80.7225939288121,74.3467724533776,89.0845370302096,81.6005492516753,77.6938781736679,80.8834099553727,78.8129682634378,85.0051500480379,75.4368177318273,85.971250705535,85.6965585512031,80.0520871403362
"80",84.6580719245921,83.0720811879534,77.8602449997064,72.2558480711612,78.3668514223827,85.1738045108526,78.9144655314204,76.3139043891022,84.7620996360112,82.650404588383,76.691896916326,72.7533838252657,78.935563512115,97.5992844416856,80.4008589671391,85.4918730959179,82.0847042185824,84.8711938889136
"81",87.9048115810745,83.4444124473277,80.9488802528366,72.0356701476507,81.5693845782814,83.7104727800788,81.3968507415964,79.2247730615626,87.2420704507843,84.4528847099681,76.8943432397022,77.8139296010742,77.6460738038241,91.229098335888,76.2901044169594,80.2589944434865,79.8555069865996,87.112739108146
"82",89.9051282517835,81.7117219689923,80.9127586495658,78.0653307092867,79.6727586316398,80.0307640708064,83.6267539344288,79.1710388271824,88.5145019027597,80.4165766714547,78.9190273910468,78.0358721234553,73.2936038885165,91.9380837517266,77.4773670148948,82.3038548279727,83.169387778689,85.6365879484696
"83",91.9097650993636,79.4137842644607,71.0948294412754,86.5442382364396,81.3219080938434,82.7349788389713,83.7148196930372,72.6507109813636,88.3359027038187,74.8998670534045,80.932023294165,78.3022730290235,76.8562882142405,91.6215458391719,77.7613101469647,78.4117100360446,85.1000458637709,80.8624080681152
"84",93.6622365493741,79.4922397046192,75.633877220818,77.6921116795218,82.1517678446428,81.4827646313969,79.420823382866,70.6664047223514,86.8132497703359,72.3916287925417,78.3289759977391,77.5514330974777,81.5756775130574,97.8181871707665,84.7540161355842,81.6520091637173,76.5010870904743,87.5586517711656
"85",81.8965943162389,93.3635826893255,77.3738687792782,79.1538097154721,91.7915569521653,83.0775827940336,81.6917402221704,82.3251255036242,90.9860661623751,82.0003348219264,85.6203773710858,81.9104080713915,82.1024249051286,92.7338065929141,81.253491241249,85.8285420636973,78.7046524983165,82.344142440775
"86",80.752213947768,88.2910459779895,76.8737278440249,82.1178956479886,91.4486030978522,79.875713300962,77.4813459648846,80.1598937451699,85.1473516695027,82.61420858494,81.6059913179046,81.5959208325511,81.4905949020792,90.9433141038605,81.4580303406309,81.6900575337701,79.8462601105555,75.5478012753551
"87",84.3938884387423,81.8763008268281,77.2604244266299,83.51232630019,77.0337579928399,77.3696505687105,80.4685453145117,82.5417063799462,87.4834120298169,82.9406411761184,83.5426989721657,76.1918425933042,82.3327995397361,87.9176720357249,82.2044636033363,80.8051644390993,76.6392030339715,79.1557360688439
"88",70.3986722043457,83.3778973957825,81.0696911537243,83.4920481129143,68.1066613518662,73.2521228643806,85.11540360003,84.2869067931339,87.9247711199767,78.0317450186505,87.5799834240426,80.172243373466,84.3097073500551,89.2230436942844,80.2616591421321,76.2903631731866,67.5087424442447,78.8056371512287
"89",65.9125678029618,78.3124944196686,77.8662209454894,70.2928996241674,70.3449486192124,74.2741065550028,82.8671463856718,81.1530828088754,80.3210704719151,80.5909039804662,87.8149799928824,82.5341966346501,86.1155111404431,80.9002293364735,86.704894981478,83.3952125767307,74.005763327875,74.6056071118032
"90",61.3695853599144,81.5598541210404,74.0313414904285,68.2289443786273,71.8761418888153,73.5959643870805,82.1055673584868,73.5468060494237,84.871596984025,79.469998624933,86.624929421417,79.8367790997132,85.6147407362099,84.9816392089269,87.1141766234089,87.1362054090669,76.825824751582,75.4482576149761
"91",62.8761408598018,78.8856076253982,75.5980250642389,69.5951197138589,72.0278359373908,71.8057995502285,70.536468677325,71.2063028166273,79.7816903776117,76.4938997607595,79.5938609245223,78.3805458921052,78.9699065269753,73.6747251715711,79.1220255672635,86.1380213919465,76.480660007968,73.9753815866343
"92",63.7138552662534,69.2180449087928,71.1205390603358,66.4181727793,67.1031756450321,69.1992742958248,66.1160114748676,75.7966260543798,82.8061259453307,71.1798445901795,81.4330903367075,83.2779956925258,73.8633032057303,77.7358109172468,81.3883674117071,82.2472663048004,72.1780936533735,69.3402527768316
"93",80.1139015122207,69.9588056199389,69.9588001811723,71.307692761142,68.4798110053336,74.6791326274051,68.0612877538438,76.9384243668654,80.9190985940422,72.8480637536099,80.3980554831808,85.9372453556109,71.9344687658841,75.3893585303732,79.1015203567256,73.1868738680731,74.9983458821129,78.6600836509464
"94",83.972816425633,85.8516132091721,72.5659986799949,75.4456797397804,72.6592171772706,79.45227853295,70.1686331844927,78.2615650362435,80.0617107956824,77.6359601981589,77.2301532920324,76.6704431938357,74.5409849363248,76.9391546390131,69.2268057314394,76.057713270518,79.8726786878837,82.7052998196958
"95",90.054698264627,93.6128086232585,83.7782845349599,87.2731281155155,84.8406359159924,87.7750606053902,71.9078750314031,83.2293153373151,84.330349143124,79.6201802671851,79.8751914287654,73.2252383526051,74.9371611397116,77.8422654089615,66.5211112965385,73.4835953185881,82.2059473081677,84.6717219397414
